"YearStart","YearEnd","LocationAbbr","LocationDesc","DataSource","Topic","Category","Question","Response","Age","Sex","RaceEthnicity","RiskFactor","RiskFactorResponse","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_limit","High_Confidence_Limit","Numerator","Sample_Size","LocationID","TopicID","CategoryID","QuestionID","ResponseID","DataValueTypeID","AgeID","SexID","RaceEthnicityID","RiskFactorID","RiskFactorResponseID","GeoLocation","Geographic Level","StateAbbr"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","Black, non-Hispanic","All participants","Total","%","Crude Prevalence","1.4",,,"0.9","2.1",,"2,356","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","BLK","RFAPAR","RFTOT",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","Black, non-Hispanic","Diabetes","No","%","Crude Prevalence",,"**","Some values are suppressed due to a relative standard error >30%",,,,"833","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","BLK","RFDM","RFNO",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","Black, non-Hispanic","Diabetes","Yes","%","Crude Prevalence",,"**","Some values are suppressed due to a relative standard error >30%",,,,"70","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","BLK","RFDM","RFYES",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","Black, non-Hispanic","Hypertension","No","%","Crude Prevalence","1.2",,,"0.8","1.9",,"2,049","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","BLK","RFHT","RFNO",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","Black, non-Hispanic","Hypertension","Yes","%","Crude Prevalence",,"**","Some values are suppressed due to a relative standard error >30%",,,,"307","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","BLK","RFHT","RFYES",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","Black, non-Hispanic","Smoking","No","%","Crude Prevalence","1.6",,,"0.9","2.8",,"1,129","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","BLK","RFSM","RFNO",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","Black, non-Hispanic","Smoking","Yes","%","Crude Prevalence",,"**","Some values are suppressed due to a relative standard error >30%",,,,"514","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","BLK","RFSM","RFYES",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","Hispanic, any race","All participants","Total","%","Crude Prevalence","1.6",,,"1.1","2.3",,"3,391","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","HISP","RFAPAR","RFTOT",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","Hispanic, any race","Diabetes","No","%","Crude Prevalence","2.1",,,"1.2","3.3",,"1,230","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","HISP","RFDM","RFNO",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","Hispanic, any race","Diabetes","Yes","%","Crude Prevalence",,"**","Some values are suppressed due to a relative standard error >30%",,,,"72","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","HISP","RFDM","RFYES",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","Hispanic, any race","Hypertension","No","%","Crude Prevalence","1.6",,,"1","2.4",,"3,150","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","HISP","RFHT","RFNO",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","Hispanic, any race","Hypertension","Yes","%","Crude Prevalence",,"**","Some values are suppressed due to a relative standard error >30%",,,,"241","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","HISP","RFHT","RFYES",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","Hispanic, any race","Smoking","No","%","Crude Prevalence","1.4",,,"0.9","2.1",,"1,653","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","HISP","RFSM","RFNO",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","Hispanic, any race","Smoking","Yes","%","Crude Prevalence",,"**","Some values are suppressed due to a relative standard error >30%",,,,"834","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","HISP","RFSM","RFYES",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","Other","All participants","Total","%","Crude Prevalence",,"**","Some values are suppressed due to a relative standard error >30%",,,,"494","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","OTH","RFAPAR","RFTOT",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","Other","Diabetes","No","%","Crude Prevalence",,"**","Some values are suppressed due to a relative standard error >30%",,,,"181","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","OTH","RFDM","RFNO",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","Other","Diabetes","Yes","%","Crude Prevalence",,"*","Some values are suppressed due to a sample size <30",,,,,"59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","OTH","RFDM","RFYES",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","Other","Hypertension","No","%","Crude Prevalence",,"**","Some values are suppressed due to a relative standard error >30%",,,,"443","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","OTH","RFHT","RFNO",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","Other","Hypertension","Yes","%","Crude Prevalence",,"**","Some values are suppressed due to a relative standard error >30%",,,,"51","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","OTH","RFHT","RFYES",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","Other","Smoking","No","%","Crude Prevalence",,"**","Some values are suppressed due to a relative standard error >30%",,,,"256","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","OTH","RFSM","RFNO",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","Other","Smoking","Yes","%","Crude Prevalence",,"**","Some values are suppressed due to a relative standard error >30%",,,,"133","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","OTH","RFSM","RFYES",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","White, non-Hispanic","All participants","Total","%","Crude Prevalence","0.7",,,"0.4","1.1",,"4,180","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","WHT","RFAPAR","RFTOT",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","White, non-Hispanic","Diabetes","No","%","Crude Prevalence",,"**","Some values are suppressed due to a relative standard error >30%",,,,"1,496","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","WHT","RFDM","RFNO",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","White, non-Hispanic","Diabetes","Yes","%","Crude Prevalence","0",,,"0","0",,"84","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","WHT","RFDM","RFYES",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","White, non-Hispanic","Hypertension","No","%","Crude Prevalence","0.6",,,"0.4","1",,"3,815","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","WHT","RFHT","RFNO",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","White, non-Hispanic","Hypertension","Yes","%","Crude Prevalence",,"**","Some values are suppressed due to a relative standard error >30%",,,,"365","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","WHT","RFHT","RFYES",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","White, non-Hispanic","Smoking","No","%","Crude Prevalence",,"**","Some values are suppressed due to a relative standard error >30%",,,,"1,763","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","WHT","RFSM","RFNO",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Both sexes","White, non-Hispanic","Smoking","Yes","%","Crude Prevalence",,"**","Some values are suppressed due to a relative standard error >30%",,,,"1,773","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GALL","WHT","RFSM","RFYES",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Female","All races","All participants","Total","%","Crude Prevalence","1.1",,,"0.8","1.5",,"5,568","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GF","ALLRACE","RFAPAR","RFTOT",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Female","All races","Diabetes","No","%","Crude Prevalence","1.2",,,"0.7","2",,"1,964","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GF","ALLRACE","RFDM","RFNO",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Female","All races","Diabetes","Yes","%","Crude Prevalence",,"**","Some values are suppressed due to a relative standard error >30%",,,,"140","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GF","ALLRACE","RFDM","RFYES",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Female","All races","Hypertension","No","%","Crude Prevalence","1",,,"0.7","1",,"5,153","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GF","ALLRACE","RFHT","RFNO",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Female","All races","Hypertension","Yes","%","Crude Prevalence",,"**","Some values are suppressed due to a relative standard error >30%",,,,"415","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GF","ALLRACE","RFHT","RFYES",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Female","All races","Smoking","No","%","Crude Prevalence","1.3",,,"0.8","1.9",,"2,889","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GF","ALLRACE","RFSM","RFNO",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Female","All races","Smoking","Yes","%","Crude Prevalence","0.8",,,"0.4","1.4",,"1,511","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GF","ALLRACE","RFSM","RFYES",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Female","Black, non-Hispanic","All participants","Total","%","Crude Prevalence","1.7",,,"1","2.6",,"1,219","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GF","BLK","RFAPAR","RFTOT",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Female","Black, non-Hispanic","Diabetes","No","%","Crude Prevalence",,"**","Some values are suppressed due to a relative standard error >30%",,,,"424","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GF","BLK","RFDM","RFNO",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Female","Black, non-Hispanic","Diabetes","Yes","%","Crude Prevalence",,"**","Some values are suppressed due to a relative standard error >30%",,,,"43","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GF","BLK","RFDM","RFYES",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Female","Black, non-Hispanic","Hypertension","No","%","Crude Prevalence","1.6",,,"0.9","2.5",,"1,080","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GF","BLK","RFHT","RFNO",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Female","Black, non-Hispanic","Hypertension","Yes","%","Crude Prevalence",,"**","Some values are suppressed due to a relative standard error >30%",,,,"139","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GF","BLK","RFHT","RFYES",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Female","Black, non-Hispanic","Smoking","No","%","Crude Prevalence","2",,,"1.1","3.4",,"644","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GF","BLK","RFSM","RFNO",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Female","Black, non-Hispanic","Smoking","Yes","%","Crude Prevalence",,"**","Some values are suppressed due to a relative standard error >30%",,,,"231","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GF","BLK","RFSM","RFYES",,"National","US"
"1999","2008","US","National","NHANES","Visual Function","Measured Visual Acuity","Best-corrected visual acuity","Visual impairment","18-39 years","Female","Hispanic, any race","All participants","Total","%","Crude Prevalence","1.8",,,"1.1","2.8",,"1,830","59","TVFUNC","CVISAC","QVISA","RVIMP","CRDPREV","AGE1839","GF","HISP","RFAPAR","RFTOT",,"National","US"
